account_id,district_id,frequency,tenure_days,tx_count,tx_amount_mean,tx_amount_std,balance_mean,balance_min,balance_last,tx_count_per_year,has_loan,has_card,n_orders,order_amount_sum,n_inhabitants,n_muni_lt499,n_muni_500_1999,n_muni_2000_9999,n_muni_gt10000,n_cities,urban_ratio,avg_salary,unemp_95,unemp_96,n_entrepreneurs_per1000,crimes_95,crimes_96,churned
1513,30,POPLATEK MESICNE,1591,446,3808.6280269058298,5329.148998728685,42681.29349775784,500.0,62966.6,102.38937774984286,0,1,4.0,7549.0,94812,15,13,8,2,10,81.8,9650,3.38,3.67,100,2985.0,2804,0
3053,11,POPLATEK MESICNE,1591,348,4148.655747126437,4755.8190573344145,39939.92011494253,900.0,64434.8,79.89126335637964,0,0,2.0,7465.0,75637,35,36,9,0,7,36.5,9622,0.45,0.59,154,3475.0,3529,0
1057,13,POPLATEK MESICNE,1591,241,1942.8244813278009,1905.3703173153774,17403.91991701245,1000.0,22918.8,55.326995600251415,0,0,1.0,3090.0,53921,61,22,1,1,2,41.3,8598,2.77,3.26,123,1597.0,1875,0
6030,47,POPLATEK MESICNE,1590,284,7874.697183098591,9673.622195634836,53528.06056338028,400.0,69876.2,65.23962264150943,1,1,1.0,1177.0,162580,83,26,5,1,6,72.8,9538,1.51,1.81,111,6079.0,5410,0
3407,28,POPLATEK MESICNE,1590,241,7266.853526970955,11399.271312200817,29714.126970954356,-2839.4,9697.6,55.36179245283019,0,0,0.0,0.0,72541,66,26,10,0,8,36.9,8594,1.62,2.01,112,1580.0,1525,0
1761,24,POPLATEK MESICNE,1590,383,3525.2456919060055,4297.48269097032,30288.74490861619,700.0,24760.1,87.98160377358491,0,0,3.0,6749.0,122603,25,21,6,2,8,80.0,8991,1.39,2.01,128,5198.0,5273,0
3306,75,POPLATEK MESICNE,1590,329,4152.9547112462005,5021.074710127353,35251.079939209725,800.0,43486.8,75.57688679245283,0,0,2.0,5513.0,138032,67,30,4,2,5,64.6,8819,5.38,5.66,99,4063.0,4505,0
162,60,POPLATEK MESICNE,1589,231,2271.079653679654,2366.3091489144863,26159.37012987013,200.0,25464.2,53.098017621145374,0,0,1.0,3458.0,110643,49,41,4,1,4,51.9,8441,3.45,4.48,115,1879.0,2252,0
5011,31,POPLATEK MESICNE,1589,337,12583.655786350148,14143.354416359634,36386.855489614245,-16503.5,52352.7,77.46334172435493,0,0,0.0,0.0,51313,34,12,3,1,4,59.2,8930,3.52,4.2,108,1328.0,1452,1
965,20,POPLATEK MESICNE,1589,293,2014.8020477815699,1932.1576074064988,20413.63174061433,700.0,13647.0,67.34943360604153,0,0,1.0,2853.0,70646,94,14,3,1,4,58.4,8547,2.65,3.64,120,1563.0,1542,0
1305,57,POPLATEK MESICNE,1589,259,4256.485328185328,4809.473920732132,51293.63243243244,400.0,100628.0,59.53414096916299,0,1,0.0,0.0,161954,21,37,20,3,8,48.0,8720,3.73,4.5,116,3729.0,3651,0
815,56,POPLATEK MESICNE,1589,248,1170.0826612903227,1179.1007612429648,16177.578225806452,300.0,21167.3,57.00566393958464,0,0,1.0,1949.0,124605,11,42,14,1,8,46.0,8772,4.69,4.98,126,2854.0,3158,0
1449,35,POPLATEK MESICNE,1588,355,2029.2315492957746,2474.5761721266936,34698.6352112676,800.0,44575.5,81.6522355163728,0,1,2.0,3140.0,88768,10,18,5,1,7,80.5,8867,1.02,1.21,130,3384.0,3620,0
950,49,POPLATEK MESICNE,1588,287,7860.455052264809,9053.975717783727,59932.423693379795,200.0,52488.6,66.01180730478589,0,1,1.0,8910.0,75685,31,28,5,1,9,60.8,8208,1.89,2.26,155,1660.0,2123,0
3361,45,POPLATEK MESICNE,1588,298,3789.7040268456376,3807.13876055741,37211.03053691275,200.0,63266.2,68.5418765743073,0,0,1.0,6154.0,77917,85,19,6,1,5,53.5,8390,2.28,2.89,132,2080.0,2122,0
3837,48,POPLATEK PO OBRATU,1588,266,6144.7642857142855,6381.600590042664,38961.79248120301,800.0,68859.2,61.18167506297229,0,0,1.0,1377.6,78955,50,24,8,1,9,59.0,9060,1.78,2.44,124,1655.0,1717,0
33,22,POPLATEK MESICNE,1588,280,9454.3475,11161.148423413073,67383.40857142856,600.0,53381.8,64.40176322418135,0,1,1.0,3892.0,58400,65,16,4,1,6,52.4,8620,1.1,1.25,100,1089.0,1117,0
2894,17,POPLATEK MESICNE,1586,302,15091.499337748344,15963.380436875672,66348.23046357617,1100.0,53067.7,69.54949558638083,0,0,1.0,3735.8,74062,99,15,4,2,7,61.4,8114,2.38,2.62,119,1003.0,1181,0
2510,61,POPLATEK MESICNE,1586,394,5678.092639593909,7738.505677005738,40613.795431472085,1100.0,48874.8,90.73675914249684,0,0,3.0,7918.0,117897,139,28,5,1,6,53.8,8814,4.76,5.74,107,2112.0,2059,0
389,30,POPLATEK MESICNE,1586,333,2343.266066066066,2452.979354518585,21862.472972972973,300.0,15664.8,76.68868221941992,0,0,2.0,4164.0,94812,15,13,8,2,10,81.8,9650,3.38,3.67,100,2985.0,2804,0
6051,56,POPLATEK MESICNE,1586,320,3603.7221875000005,3109.0027591198163,17847.353437499998,-4668.0,-174.6,73.69482976040352,1,0,1.0,7685.0,124605,11,42,14,1,8,46.0,8772,4.69,4.98,126,2854.0,3158,0
730,4,POPLATEK MESICNE,1586,335,13681.91552238806,14554.379150331857,57930.6776119403,800.0,111107.3,77.14927490542244,0,1,0.0,0.0,149893,63,29,6,2,6,67.4,9753,4.64,5.05,109,5244.0,5892,0
1694,6,POPLATEK TYDNE,1585,304,13799.736842105263,15253.900233259326,60377.09473684211,500.0,30687.5,70.05425867507886,0,0,0.0,0.0,77963,60,23,4,2,4,51.5,8546,2.95,4.02,126,2640.0,3120,0
721,76,POPLATEK MESICNE,1585,249,1329.1807228915663,1387.1052383027377,21261.742168674697,500.0,21047.9,57.37996845425867,0,0,1.0,2194.0,127369,31,32,13,2,7,51.2,8369,4.73,5.88,107,3736.0,2807,0
1106,20,POPLATEK TYDNE,1585,314,10000.314012738854,12000.17736249363,43720.41401273885,-6178.4,-6149.8,72.35867507886435,1,0,1.0,8022.8,70646,94,14,3,1,4,58.4,8547,2.65,3.64,120,1563.0,1542,1
3319,56,POPLATEK MESICNE,1585,332,1293.5265060240963,1470.6970926908732,32177.715361445782,1100.0,51735.5,76.50662460567823,0,0,2.0,2220.0,124605,11,42,14,1,8,46.0,8772,4.69,4.98,126,2854.0,3158,0
10451,1,POPLATEK MESICNE,1585,491,3751.392057026477,4839.234314274006,20539.030549898165,-1130.8,17651.6,113.1468454258675,1,0,4.0,15830.0,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677.0,99107,0
172,13,POPLATEK MESICNE,1584,305,8269.263606557377,9830.840790353739,44768.91573770492,700.0,38362.1,70.32907196969697,0,1,1.0,4221.0,53921,61,22,1,1,2,41.3,8598,2.77,3.26,123,1597.0,1875,0
3920,74,POPLATEK MESICNE,1582,231,11588.647619047619,15890.21913860662,53823.3922077922,600.0,37337.8,53.33296460176991,0,0,0.0,0.0,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782.0,18347,0
3011,64,POPLATEK MESICNE,1582,302,1100.890728476821,1287.8819077923008,15324.865562913908,400.0,14427.1,69.72534766118837,0,0,2.0,2180.0,197099,29,41,10,2,10,74.7,9624,1.6,2.31,145,4484.0,4265,0
1337,23,POPLATEK MESICNE,1582,303,2383.93498349835,2520.5509601564518,33866.346864686464,500.0,58186.3,69.95622629582806,0,0,1.0,3264.0,87419,21,11,4,3,9,85.5,8624,1.79,2.66,102,2879.0,3198,0
2592,69,POPLATEK MESICNE,1582,303,4424.043894389439,4925.011238379689,46909.47425742574,600.0,90059.4,69.95622629582806,0,1,1.0,5129.0,42821,4,13,5,1,3,48.4,8173,,7.01,124,,1358,0
146,4,POPLATEK MESICNE,1581,249,2571.3196787148595,2537.191656789164,22371.051004016066,500.0,25089.1,57.525142314990504,0,0,1.0,3823.0,149893,63,29,6,2,6,67.4,9753,4.64,5.05,109,5244.0,5892,0
2576,1,POPLATEK MESICNE,1581,311,10221.791639871382,12601.525967160745,43381.02700964631,500.0,28784.3,71.84867172675521,0,0,1.0,8106.0,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677.0,99107,0
3195,40,POPLATEK MESICNE,1581,368,1570.9404891304348,1845.1626759225712,29572.070108695654,600.0,40382.3,85.01707779886148,0,0,3.0,3070.0,128118,9,16,6,3,8,85.3,9317,6.49,7.07,97,6949.0,6872,0
8073,24,POPLATEK PO OBRATU,1580,428,9778.118224299065,12943.877848931177,47731.40654205607,-3067.6,78717.6,98.94113924050635,1,0,3.0,16372.0,122603,25,21,6,2,8,80.0,8991,1.39,2.01,128,5198.0,5273,0
4463,67,POPLATEK MESICNE,1580,230,3742.25652173913,4495.044301312851,32386.836086956522,1000.0,44131.7,53.16930379746836,0,0,0.0,0.0,106054,38,25,6,2,6,63.1,8110,5.77,6.55,109,3244.0,3079,0
2082,36,POPLATEK MESICNE,1580,371,7206.741778975742,10739.529630829555,43412.54447439353,200.0,18802.9,85.76439873417722,0,0,3.0,7791.0,159617,29,19,8,1,9,85.2,9198,3.33,4.28,131,5796.0,6132,1
2020,13,POPLATEK MESICNE,1579,251,2085.478486055777,2214.8004390678857,23423.0203187251,1100.0,37268.9,58.06063964534516,0,0,1.0,2329.0,53921,61,22,1,1,2,41.3,8598,2.77,3.26,123,1597.0,1875,0
160,23,POPLATEK MESICNE,1579,349,4093.529512893983,5056.224861917258,45444.99627507163,400.0,77546.6,80.72973400886637,0,0,2.0,7926.0,87419,21,11,4,3,9,85.5,8624,1.79,2.66,102,2879.0,3198,0
7607,1,POPLATEK MESICNE,1578,347,4866.8766570605185,5848.1472172943095,33198.54956772334,600.0,56402.5,80.31796577946768,1,0,2.0,7342.0,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677.0,99107,0
117,31,POPLATEK MESICNE,1578,267,1863.3003745318354,1930.231000424524,22071.28127340824,900.0,23069.8,61.80085551330799,0,0,1.0,2329.0,51313,34,12,3,1,4,59.2,8930,3.52,4.2,108,1328.0,1452,0
3509,2,POPLATEK MESICNE,1578,243,2317.8888888888887,2390.361113837291,30980.667489711934,1100.0,43551.1,56.24572243346008,0,0,1.0,3027.0,88884,80,26,6,2,5,46.7,8507,1.67,1.85,132,2159.0,2674,0
151,76,POPLATEK MESICNE,1577,325,1864.113230769231,1989.065638106188,18971.588,1000.0,19185.6,75.27346227013317,0,0,2.0,3079.0,127369,31,32,13,2,7,51.2,8369,4.73,5.88,107,3736.0,2807,0
1719,1,POPLATEK MESICNE,1577,228,1824.3201754385964,1755.8330954708167,21557.000877192982,600.0,25575.1,52.807228915662655,0,0,1.0,2768.0,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677.0,99107,0
3456,32,POPLATEK MESICNE,1577,261,2422.8214559386975,3151.7908837918258,24139.405363984675,300.0,48654.4,60.45038046924541,0,0,1.0,1500.0,105058,32,19,7,2,10,81.0,9272,2.8,3.22,118,4340.0,4505,0
2951,44,POPLATEK MESICNE,1577,393,3300.306106870229,4457.599066243035,47493.4,200.0,61517.1,91.02298668357642,0,0,3.0,3015.0,105606,77,26,7,2,7,53.0,8254,2.79,3.76,97,2166.0,2325,0
7190,49,POPLATEK MESICNE,1577,320,3131.8587500000003,3292.06861132612,28839.053125,700.0,37153.6,74.11540900443882,1,0,2.0,6450.0,75685,31,28,5,1,9,60.8,8208,1.89,2.26,155,1660.0,2123,0
1827,10,POPLATEK MESICNE,1577,255,1892.48,1919.0294713940011,22511.383921568628,400.0,22022.5,59.06071655041218,0,0,1.0,2567.0,92084,55,29,4,3,5,46.7,10124,0.56,0.54,141,3810.0,4316,0
1689,55,POPLATEK MESICNE,1576,260,1951.3511538461537,1996.7945669461185,19246.64307692308,700.0,17266.7,60.256979695431475,0,0,1.0,2128.0,157042,49,70,18,0,9,33.9,8743,1.88,2.43,111,3659.0,3894,0
1197,68,POPLATEK MESICNE,1576,307,1551.8,1562.7238111498268,30114.948208469053,1000.0,47187.1,71.14958756345177,0,1,1.0,2582.0,228848,15,40,18,2,6,57.2,9893,4.09,4.72,96,5623.0,5887,0
5952,50,POPLATEK MESICNE,1576,505,7854.112277227723,11810.550173259799,63190.718019801985,1000.0,69351.9,117.03759517766498,1,1,5.0,15565.3,102609,75,33,2,3,6,52.0,8187,4.83,5.45,94,2123.0,2134,0
6930,41,POPLATEK MESICNE,1575,291,9272.601030927835,11378.43838896541,52510.116151202754,600.0,60357.4,67.48428571428572,1,1,1.0,1081.0,118650,8,8,5,1,3,85.6,9832,3.32,4.48,114,6445.0,5471,0
1107,42,POPLATEK MESICNE,1575,289,2257.2733564013843,2408.918072197245,28000.790657439447,800.0,25193.9,67.02047619047619,0,0,1.0,1746.0,95907,87,25,5,2,7,59.1,8388,2.41,2.94,87,1658.0,1668,0
8475,4,POPLATEK MESICNE,1575,438,2001.4598173515983,2464.5293744748496,31854.41940639269,1100.0,31411.3,101.57428571428572,1,0,3.0,5206.0,149893,63,29,6,2,6,67.4,9753,4.64,5.05,109,5244.0,5892,0
3575,7,POPLATEK MESICNE,1575,299,3059.4257525083613,3125.0596064069446,34059.120066889634,700.0,34060.7,69.33952380952381,0,0,1.0,5070.0,94725,38,28,1,3,6,63.4,9920,2.26,2.87,130,4289.0,4846,0
2691,69,POPLATEK MESICNE,1575,86,1008.1186046511627,1728.606886110494,24542.956976744183,700.0,30897.9,19.943809523809524,0,0,1.0,1370.0,42821,4,13,5,1,3,48.4,8173,,7.01,124,,1358,0
3323,13,POPLATEK MESICNE,1575,307,7947.519543973941,9244.319837435653,49055.872312703585,1000.0,50769.5,71.1947619047619,0,0,1.0,3498.0,53921,61,22,1,1,2,41.3,8598,2.77,3.26,123,1597.0,1875,0
2428,72,POPLATEK MESICNE,1575,256,6878.487109375,7814.463074011425,41397.26875,700.0,39811.1,59.36761904761905,0,0,0.0,0.0,226122,32,50,7,4,4,62.6,8994,3.8,4.79,110,9672.0,9208,0
2649,2,POPLATEK MESICNE,1575,443,2846.129796839729,4262.15589639486,40677.09751693002,10427.0,56371.7,102.73380952380953,0,0,4.0,6951.0,88884,80,26,6,2,5,46.7,8507,1.67,1.85,132,2159.0,2674,0
2907,70,POPLATEK MESICNE,1574,257,2680.1579766536966,2658.5451409721272,21579.842412451362,700.0,23920.4,59.63738881829733,0,0,1.0,3983.0,285387,0,2,8,5,7,89.9,10177,6.63,7.75,81,9878.0,10108,0
1091,16,POPLATEK MESICNE,1574,82,1353.1707317073171,1790.6628637123376,39698.425609756094,700.0,71360.9,19.028271918678527,0,0,0.0,0.0,93931,74,21,10,1,8,56.9,8427,1.12,1.54,107,1874.0,1913,0
1487,66,POPLATEK MESICNE,1573,259,1258.9976833976834,1306.3310633110416,21175.10463320463,1100.0,28822.4,60.13970120788303,0,0,1.0,2204.0,125832,151,41,2,3,5,48.3,8512,3.51,4.12,102,2247.0,2103,0
3157,77,POPLATEK MESICNE,1573,332,1869.1433734939758,2387.3342336945325,30994.073493975906,400.0,45470.0,77.09027336300063,0,0,2.0,2434.0,148545,8,35,12,3,4,53.5,8909,4.01,5.56,113,3460.0,3590,0
4414,24,POPLATEK MESICNE,1573,384,3781.7760416666665,3803.972299978898,33229.30572916667,1000.0,49951.4,89.16465352828989,1,0,3.0,11276.0,122603,25,21,6,2,8,80.0,8991,1.39,2.01,128,5198.0,5273,0
2302,24,POPLATEK MESICNE,1573,333,4235.387687687688,4997.282315087399,36560.37927927928,300.0,30659.0,77.32247298156389,0,0,2.0,3827.0,122603,25,21,6,2,8,80.0,8991,1.39,2.01,128,5198.0,5273,0
1410,74,POPLATEK MESICNE,1572,306,7531.234967320261,8913.363680006105,63630.830392156866,500.0,78820.3,71.0982824427481,0,0,1.0,3816.0,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782.0,18347,0
1146,67,POPLATEK MESICNE,1571,340,6924.614117647058,9085.836624140182,59856.422941176475,1100.0,87876.7,79.04837683004456,0,1,2.0,4821.0,106054,38,25,6,2,6,63.1,8110,5.77,6.55,109,3244.0,3079,0
8564,68,POPLATEK MESICNE,1571,442,9642.929864253394,13658.97775113993,55592.09728506787,1000.0,40444.2,102.76288987905792,1,0,3.0,15848.0,228848,15,40,18,2,6,57.2,9893,4.09,4.72,96,5623.0,5887,0
750,73,POPLATEK MESICNE,1571,299,6214.227759197324,6942.105640289426,46757.12341137124,1000.0,51326.1,69.51607256524507,0,1,1.0,6615.0,182027,17,49,12,2,7,56.4,8746,3.33,3.74,90,4355.0,4433,0
2150,37,POPLATEK MESICNE,1571,253,1364.9624505928855,1438.906176956805,15794.299604743082,900.0,14782.3,58.82129217059198,0,0,1.0,2019.0,114006,71,26,6,2,9,62.3,9065,4.46,5.39,123,4147.0,4166,0
10940,50,POPLATEK MESICNE,1570,344,7735.241860465117,9216.56592896855,48588.97354651163,300.0,46785.3,80.02929936305733,1,0,2.0,13010.0,102609,75,33,2,3,6,52.0,8187,4.83,5.45,94,2123.0,2134,0
9337,30,POPLATEK MESICNE,1570,436,6347.280733944954,11082.655579112667,44320.26353211009,144.2,77330.8,101.43248407643313,1,1,1.0,2172.0,94812,15,13,8,2,10,81.8,9650,3.38,3.67,100,2985.0,2804,1
861,22,POPLATEK MESICNE,1570,339,5994.645427728614,7206.818648229102,30558.38289085546,1000.0,22371.1,78.86608280254777,0,0,2.0,9583.0,58400,65,16,4,1,6,52.4,8620,1.1,1.25,100,1089.0,1117,0
10440,72,POPLATEK MESICNE,1570,367,2609.5787465940057,3140.1927856719885,32618.774659400548,400.0,57657.8,85.38009554140127,1,0,3.0,5910.0,226122,32,50,7,4,4,62.6,8994,3.8,4.79,110,9672.0,9208,0
10036,1,POPLATEK MESICNE,1570,280,10268.050714285715,15012.549849349742,35859.7025,-604.6,38974.3,65.14012738853503,0,0,1.0,4729.9,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677.0,99107,1
1234,6,POPLATEK MESICNE,1570,270,2419.438888888889,2652.506812566655,21805.755555555555,6390.0,22225.1,62.81369426751593,0,0,1.0,2236.0,77963,60,23,4,2,4,51.5,8546,2.95,4.02,126,2640.0,3120,0
7774,74,POPLATEK PO OBRATU,1569,352,8775.764204545454,12452.394934131386,47296.34176136364,-1940.7,101137.1,81.94263862332696,0,0,1.0,1002.4,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782.0,18347,0
1547,72,POPLATEK MESICNE,1569,250,10171.096,11462.210189716332,51405.9456,700.0,22201.5,58.19789674952199,0,1,0.0,0.0,226122,32,50,7,4,4,62.6,8994,3.8,4.79,110,9672.0,9208,0
1079,74,POPLATEK MESICNE,1569,305,9892.92655737705,10791.474161089247,41372.974426229506,700.0,46247.9,71.00143403441683,0,0,1.0,10392.0,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782.0,18347,0
3863,15,POPLATEK MESICNE,1569,289,5123.747058823529,5362.5525496648215,27639.325951557094,600.0,26862.5,67.27676864244742,0,0,1.0,8504.0,58796,22,16,7,1,5,51.9,9045,3.13,3.6,124,1845.0,1879,0
3480,58,POPLATEK MESICNE,1569,251,6002.0,6509.838006629659,53301.10438247012,300.0,42529.8,58.43068833652008,0,0,0.0,0.0,109164,98,16,6,1,4,63.6,8757,3.38,3.95,96,2212.0,2471,0
2671,1,POPLATEK MESICNE,1568,279,1321.5863799283154,1385.293443640618,26464.272401433693,400.0,29573.6,64.99027423469387,0,0,1.0,1984.0,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677.0,99107,0
1705,70,POPLATEK MESICNE,1568,264,6420.214015151515,6903.520773893731,32402.461742424242,400.0,17230.4,61.496173469387756,0,0,1.0,5502.0,285387,0,2,8,5,7,89.9,10177,6.63,7.75,81,9878.0,10108,0
3028,27,POPLATEK MESICNE,1568,252,1673.693253968254,1643.8519279030718,17494.06349206349,400.0,15817.8,58.700892857142854,0,0,1.0,2200.0,67298,71,19,10,0,7,43.8,8561,0.65,1.29,110,1029.0,1127,0
3310,25,POPLATEK MESICNE,1568,231,2151.135497835498,2064.7031624624033,18463.64891774892,900.0,13216.0,53.809151785714285,0,0,1.0,3277.0,88757,60,33,3,2,10,61.7,8554,2.47,2.68,113,1822.0,2218,0
6715,48,POPLATEK TYDNE,1568,321,6223.653271028037,7560.431446650189,33040.355451713396,-1742.2,37764.9,74.77375637755102,1,0,1.0,2298.2,78955,50,24,8,1,9,59.0,9060,1.78,2.44,124,1655.0,1717,0
3255,1,POPLATEK MESICNE,1568,71,1461.0281690140846,1829.2334838226716,49736.52535211267,900.0,81533.5,16.53874362244898,0,1,0.0,0.0,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677.0,99107,0
3751,9,POPLATEK MESICNE,1568,338,6542.3997041420125,8865.92933923001,34145.67958579881,1100.0,27006.4,78.73373724489797,0,0,2.0,3156.0,81344,61,23,4,2,6,55.3,8899,3.39,3.97,149,2987.0,2487,0
2987,18,POPLATEK MESICNE,1567,293,8886.207167235496,10108.423509850745,45128.655972696244,700.0,29720.3,68.2949904275686,0,0,1.0,5569.0,70699,60,13,2,1,4,65.3,8968,2.83,3.35,131,1740.0,1910,0
857,77,POPLATEK MESICNE,1567,226,1973.4384955752212,1876.03178354394,18556.69867256637,1100.0,25158.5,52.678047223994895,0,0,1.0,3019.0,148545,8,35,12,3,4,53.5,8909,4.01,5.56,113,3460.0,3590,0
3042,10,POPLATEK MESICNE,1567,329,5187.99452887538,6326.753964415755,28114.496048632216,500.0,14643.3,76.68618379068283,0,0,2.0,6343.0,92084,55,29,4,3,5,46.7,10124,0.56,0.54,141,3810.0,4316,0
2695,16,POPLATEK MESICNE,1567,293,7754.960409556314,9197.002571073432,52563.10853242321,700.0,65034.6,68.2949904275686,0,1,1.0,3923.0,93931,74,21,10,1,8,56.9,8427,1.12,1.54,107,1874.0,1913,0
2849,1,POPLATEK MESICNE,1567,275,2435.4069090909093,2486.4938430491707,22394.174181818184,900.0,22082.8,64.09939374601149,0,0,1.0,2704.0,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677.0,99107,0
2802,1,POPLATEK MESICNE,1567,290,1558.8875862068967,1528.0995072076976,26306.222413793104,900.0,23275.4,67.59572431397575,0,0,1.0,2412.0,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677.0,99107,0
34,67,POPLATEK TYDNE,1566,328,10693.060670731707,13188.992491134446,53894.780792682934,600.0,52139.5,76.50191570881226,0,1,3.0,8051.0,106054,38,25,6,2,6,63.1,8110,5.77,6.55,109,3244.0,3079,0
7133,1,POPLATEK MESICNE,1566,465,1353.7359139784946,1760.4793917365118,19613.158924731182,300.0,11118.5,108.45545977011494,1,0,5.0,4250.0,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677.0,99107,0
699,1,POPLATEK MESICNE,1566,278,13671.958273381295,15305.801201549604,63779.78309352518,1000.0,37657.8,64.84003831417624,0,0,0.0,0.0,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677.0,99107,0
2282,29,POPLATEK TYDNE,1566,338,15316.458579881657,18670.881173334692,71534.61923076924,600.0,58455.0,78.83429118773947,0,1,1.0,4704.0,45714,52,10,5,1,6,55.6,8843,2.82,3.6,113,818.0,888,0
8489,19,POPLATEK MESICNE,1565,368,5320.94375,6789.858877957379,37319.32282608696,700.0,35683.6,85.88626198083067,1,0,2.0,11205.0,51428,50,11,3,1,4,52.7,8402,3.13,3.98,120,999.0,1099,0
837,46,POPLATEK MESICNE,1565,296,7988.113513513514,8725.721830861876,44638.92331081082,400.0,43623.8,69.08242811501597,0,0,1.0,9250.0,112709,48,20,7,3,10,73.5,8369,1.79,2.31,117,2854.0,2618,0
8759,1,POPLATEK MESICNE,1565,350,10661.210571428572,14621.453072086537,61802.79514285715,-738.5,48219.3,81.685303514377,0,1,1.0,1562.1,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677.0,99107,0
1602,33,POPLATEK MESICNE,1564,253,1908.4565217391305,2051.716444042142,22544.329644268775,600.0,31105.1,59.08455882352941,0,0,1.0,2033.0,133777,24,17,7,3,11,84.7,8705,5.75,7.61,116,4650.0,4859,0
2958,48,POPLATEK MESICNE,1564,243,2179.8053497942383,2156.1430635915,18304.57613168724,400.0,15462.7,56.749200767263424,0,0,1.0,3261.0,78955,50,24,8,1,9,59.0,9060,1.78,2.44,124,1655.0,1717,0
3408,62,POPLATEK MESICNE,1564,247,9240.327125506072,10295.97987298102,42428.69028340081,300.0,18508.4,57.68334398976982,0,0,0.0,0.0,145688,22,41,13,2,5,40.7,8544,1.29,1.86,109,2719.0,2906,0
153,77,POPLATEK MESICNE,1564,277,5530.396389891697,5692.518238651345,28547.87003610108,400.0,18776.1,64.68941815856778,0,0,1.0,4544.0,148545,8,35,12,3,4,53.5,8909,4.01,5.56,113,3460.0,3590,0
3268,21,POPLATEK MESICNE,1563,341,996.8439882697946,1163.471232663624,16344.502052785925,1000.0,17111.0,79.68666026871401,0,0,3.0,2280.0,103347,87,16,7,1,7,67.0,9104,1.51,2.07,123,2299.0,2354,0
854,62,POPLATEK MESICNE,1562,418,2788.9011961722485,3662.924167231786,25622.882296650718,700.0,19924.3,97.74295774647887,1,0,4.0,6147.0,145688,22,41,13,2,5,40.7,8544,1.29,1.86,109,2719.0,2906,0
1831,1,POPLATEK MESICNE,1562,274,2366.3886861313867,2566.959733624068,26171.266423357665,600.0,23759.7,64.07074263764405,0,0,1.0,2047.0,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677.0,99107,0
39,36,POPLATEK MESICNE,1561,319,2031.9385579937305,2335.5253684725944,26016.896238244517,1100.0,24360.1,74.64109545163356,0,0,2.0,3115.0,159617,29,19,8,1,9,85.2,9198,3.33,4.28,131,5796.0,6132,0
1811,40,POPLATEK MESICNE,1561,380,7219.63,8647.323112695103,31685.057631578948,300.0,37572.2,88.91415759128763,1,0,3.0,14941.8,128118,9,16,6,3,8,85.3,9317,6.49,7.07,97,6949.0,6872,0
3822,8,POPLATEK MESICNE,1561,295,7330.534576271187,7321.976839445196,37045.918644067795,500.0,30895.2,69.02546444586802,0,0,1.0,11657.0,112065,95,19,7,1,8,69.4,11277,1.25,1.44,127,5179.0,4987,1
1404,7,POPLATEK TYDNE,1561,446,6267.610313901346,11688.877921428157,46391.713228699555,400.0,66466.0,104.35714285714285,0,0,5.0,9086.0,94725,38,28,1,3,6,63.4,9920,2.26,2.87,130,4289.0,4846,0
517,76,POPLATEK MESICNE,1561,287,9153.368989547038,9991.199734328095,51330.088153310106,1100.0,60208.4,67.15358744394618,0,0,1.0,9255.0,127369,31,32,13,2,7,51.2,8369,4.73,5.88,107,3736.0,2807,0
1440,55,POPLATEK MESICNE,1561,386,1096.369689119171,1433.2987525515664,21512.996632124352,500.0,14750.2,90.31806534272901,0,0,3.0,2132.0,157042,49,70,18,0,9,33.9,8743,1.88,2.43,111,3659.0,3894,0
3505,46,POPLATEK MESICNE,1560,298,8668.172483221477,10349.548273538849,47479.161073825504,200.0,88875.3,69.77211538461538,0,0,1.0,3823.0,112709,48,20,7,3,10,73.5,8369,1.79,2.31,117,2854.0,2618,0
1804,20,POPLATEK TYDNE,1560,291,11292.508934707905,13441.93696973519,57454.09759450172,1100.0,87300.1,68.13317307692307,0,0,0.0,0.0,70646,94,14,3,1,4,58.4,8547,2.65,3.64,120,1563.0,1542,0
